country_code,city,year,pm25_concentration,pm10_concentration,no2_concentration,latitude,longitude
BRA,Aracatuba,2019,\N,26.0,\N,-21.186868,-50.439259
HUN,Szigetújfalu,2015,\N,\N,\N,47.2397,18.9272
PRT,Odivelas,2010,\N,26.0,28.0,38.801945,-9.182237
ROU,Slobozia,2018,\N,26.0,27.0,45.4108,27.0795
ROU,Tulcea,2013,\N,26.0,6.0,45.17736829,28.7806471
ITA,Stazione,2014,19.0,26.0,15.0,43.9161,11.0069
CZE,Plzen,2017,22.0,26.0,15.0,49.7488,13.37851667
ITA,Palermo,2021,13.0,26.0,29.0,38.1224,13.33568333
ITA,Casale Monferrato,2021,\N,26.0,\N,45.1361,8.4452
ESP,Manlleu,2020,\N,\N,15.0,42.0033,2.2873
ITA,Milano Marittima,2019,\N,26.0,14.0,44.2839,12.3322
USA,"Payson, AZ",2016,\N,26.0,\N,33.21259785,-110.8077335
USA,"San Diego-Carlsbad, CA",2014,8.0,26.0,15.0,32.91284614,-117.0598503
ITA,Molfetta,2020,\N,26.0,21.0,41.2003,16.605
ESP,Playa del Ingles,2014,8.0,26.0,16.0,27.76815,-15.5529
GRC,Panórama,2015,\N,\N,\N,40.5889,23.0317
ITA,Varese,2016,20.0,26.0,34.0,45.8265,8.81225
LTU,Vilnius,2010,14.0,26.0,21.0,54.69374843,25.26602271
CZE,Most,2016,18.0,26.0,21.0,50.5104,13.6453
BRA,Vitoria,2011,\N,26.0,24.0,-20.29541733,-40.29887867
COL,Manizales,2014,18.0,26.0,\N,\N,\N
POL,Pila,2016,\N,26.0,15.0,53.1544,16.7596
DEU,Trattendorf,2010,\N,26.0,10.0,51.534531,14.383492
SVN,Novo Mesto,2016,\N,26.0,\N,45.8018,15.1773
DEU,Zwickau,2010,\N,26.0,33.0,50.720406,12.486623
ITA,Monserrato,2020,5.0,26.0,6.0,39.2606,9.1364
BEL,Hoevenen,2013,18.0,26.0,\N,51.3139,4.4039
BEL,Stabroek,2013,18.0,26.0,31.0,51.31850555,4.389998958
CZE,Brandýs nad Labem-Stará Boleslav,2014,\N,26.0,\N,50.1898,14.6605
SVN,Ljubljana,2017,20.0,26.0,30.0,46.05813333,14.4972
ITA,Ferentino,2019,19.0,26.0,15.0,41.6879,13.2656
ROU,Drobeta-Turnu Severin,2021,20.0,26.0,20.0,44.6266,22.662
DEU,Bautzen,2010,\N,26.0,22.0,51.175671,14.443772
POL,Polaniec,2019,\N,26.0,\N,50.429,21.2774
ITA,Ravenna,2018,19.0,26.0,25.0,44.4243,12.20615
CZE,Pardubice,2013,22.0,26.0,17.0,50.02857273,15.75750733
CZE,Stankov,2018,\N,26.0,\N,49.5526,13.0674
HUN,Debrecen,2010,\N,26.0,19.0,47.513332,21.624445
BGR,Dobrich,2019,\N,26.0,\N,43.5529,27.8331
ITA,Breo,2016,18.0,26.0,28.0,44.4018,7.8146
POL,Radom,2020,18.0,26.0,22.0,51.40683333,21.16186667
IND,Nongstoin,2015,\N,26.0,\N,25.87027778,91.43166667
ITA,Venafro,2014,\N,26.0,40.0,41.48155,14.04025
TUR,Kemalpasa,2018,16.0,26.0,13.0,41.4668,41.4907
SVK,Martin,2014,17.0,26.0,23.0,49.0597,18.9214
ROU,Alexandria,2015,\N,26.0,18.0,43.9804,25.3125
ROU,Ploie<U+0219>tiori,2013,\N,26.0,17.0,44.9838,26.0152
ROU,Blejoi,2013,\N,26.0,17.0,44.98374976,26.01521462
GRC,Volos,2020,16.0,26.0,15.0,39.3624,22.9335
NLD,Heerlen,2010,20.0,26.0,38.0,50.887294,5.97257375
FRA,Roanne,2010,\N,26.0,23.0,46.041111,4.074656
BRA,Esteio,2011,\N,26.0,\N,-29.859154,-51.178705
POL,Kórnik,2015,\N,26.0,15.0,52.2768,17.0741
ROU,Magurele,2022,\N,\N,\N,44.3492,26.0308
TUR,Merkez,2017,\N,26.0,\N,40.1369,26.4058
USA,"Corpus Christi, TX",2011,10.0,26.0,\N,27.808153,-97.448628
FRA,Bobigny,2010,19.0,26.0,35.0,48.902503,2.4525
AND,les Escaldes,2017,\N,26.0,29.0,42.5097,1.5391
ESP,Candelaria,2019,9.0,26.0,11.0,28.3827,-16.365075
ROU,Alexandria,2018,\N,26.0,17.0,43.9804,25.3125
COL,Girardota,2018,\N,26.0,\N,\N,\N
POL,Tychy,2020,\N,26.0,20.0,50.0999,18.9902
ESP,Mostoles,2010,\N,26.0,31.0,40.324167,-3.876389
ITA,Castellarano,2021,16.0,26.0,18.0,44.5161,10.7339
ESP,Algar,2013,\N,26.0,\N,36.64963,-5.6614
USA,"Phoenix-Mesa-Scottsdale, AZ",2015,7.0,26.0,26.0,33.33935135,-111.9231485
ITA,Chiaravalle,2020,15.0,26.0,28.0,43.5989,13.3419
POL,Lysomice,2017,\N,26.0,9.0,53.0806,18.6843
ESP,Lugones,2013,\N,26.0,26.0,43.4036,-5.8108
ITA,Forlì,2015,17.0,26.0,26.0,44.2171,12.05265
AUT,Neusiedl,2010,\N,26.0,14.0,48.322222,15.966667
AUT,Kapfenberg,2010,\N,26.0,\N,47.445557,15.290284
BEL,Beverst,2013,\N,26.0,\N,50.9279,5.4706
BEL,Diepenbeek,2013,\N,26.0,23.0,50.90724168,5.435674558
SVK,Nitra,2018,17.0,26.0,23.0,48.29625,18.1087
POL,Warszawa,2019,19.0,26.0,29.0,52.22584286,21.00197143
CZE,Kromeríž,2018,21.0,26.0,9.0,49.2594,17.4106
AND,les Escaldes,2016,\N,26.0,27.0,42.5097,1.5391
DEU,Ludwigsburg,2010,\N,26.0,48.0,48.8952174,9.1795564
ITA,Arezzo,2015,16.0,26.0,29.0,43.4618,11.8828
GRC,Sindos,2013,\N,26.0,15.0,40.65784454,22.80236626
ITA,Cossato,2017,\N,26.0,21.0,45.569,8.1876
BGR,Burgas,2019,\N,26.0,14.0,42.49523333,27.42163333
DEU,Borna,2010,\N,26.0,29.0,51.125427,12.494156
DEU,Magdeburg,2014,17.0,26.0,33.0,52.127975,11.6247
SVN,Rakican,2016,\N,26.0,12.0,46.6518,16.1968
ITA,San Martino in Trignano,2020,19.0,26.0,\N,42.7433,12.6664
ESP,Santa Lucía de Tirajana,2018,9.0,26.0,10.0,27.8013,-15.4612
BIH,Jajce,2016,\N,26.0,15.0,44.343,17.2679
ROU,Zalau,2015,\N,26.0,\N,47.1951,23.047
BGR,Veliko Tarnovo,2021,18.0,26.0,\N,43.0742,25.6049
SWE,Örebro,2021,\N,26.0,\N,59.2683,15.2149
SVK,Kosice,2021,18.0,26.0,22.0,48.70825,21.2721
SVK,Malacky,2014,\N,26.0,20.0,48.4369,17.019
POL,Prudnik,2020,\N,26.0,\N,50.3209,17.5919
ROU,Târgu Mures,2021,18.0,26.0,21.0,46.5373,24.54695
ITA,Sassuolo,2018,18.0,26.0,22.0,44.5394,10.7914
SVN,Novo Mesto,2018,\N,26.0,\N,45.8018,15.1773
ROU,Slobozia,2010,\N,26.0,\N,44.564911,27.365925
SVN,Crna na Koroškem,2013,\N,26.0,\N,46.4853,14.8695
SVN,Zerjav,2013,\N,26.0,\N,46.48529534,14.86943163
BEL,Evergem,2014,16.0,26.0,26.0,51.1247,3.7395
FRA,Ferney-voltaire,2010,\N,26.0,19.0,46.255833,6.1125
ITA,Terni,2019,17.0,26.0,21.0,42.5647,12.64203333
ITA,Calusco d'Adda,2021,18.0,26.0,19.0,45.6833,9.4667
POL,Luban,2020,\N,26.0,10.0,51.119,15.2755
POL,Mogilno,2019,21.0,26.0,14.0,52.6568,17.9496
MLT,Zejtun,2017,11.0,26.0,14.0,35.8523,14.539
POL,Gorlice,2016,\N,26.0,\N,49.6589,21.1633
ESP,Vitoria/Gasteiz,2014,8.0,\N,25.0,42.8515,-2.669966667
FRA,Calais,2010,19.0,26.0,29.0,50.94958967,1.846892167
BGR,Dobrich,2016,\N,26.0,\N,43.5529,27.8331
ITA,Gela,2021,\N,26.0,10.0,37.05861667,14.2775
USA,"Sierra Vista-Douglas, AZ",2012,7.0,26.0,\N,31.3575,-109.6353165
COL,(national aggregate),2014,\N,26.0,\N,\N,\N
FRA,Vierzon,2017,\N,\N,\N,47.222,2.073
ITA,Brugnera,2018,\N,26.0,\N,45.8986,12.5364
ITA,Città di Castello,2015,20.0,26.0,17.0,43.4569,12.2458
POL,Walbrzych,2016,19.0,26.0,16.0,50.7687,16.2697
ESP,San Sebastián de la Gomera,2017,8.0,26.0,14.0,28.09455,-17.1193
ESP,Candelaria,2018,9.0,26.0,12.0,28.3827,-16.365075
ITA,Alba,2021,\N,26.0,18.0,44.7037,8.0333
ESP,Vic,2018,\N,26.0,\N,41.9325,2.24795
ITA,Novara,2016,18.0,26.0,39.0,45.4393,8.62015
ITA,Urbino,2010,\N,26.0,13.0,43.730556,12.636389
LTU,Noreikiškes,2021,10.0,26.0,11.0,54.8836,23.8358
FRA,Vitry-sur-seine,2010,18.0,26.0,37.0,48.776111,2.377222
TUR,Gebze,2019,\N,26.0,52.0,40.8108,29.4366
ITA,Pescara,2016,16.0,26.0,27.0,42.45823333,14.2151
POL,Radzyn Podlaski,2020,\N,26.0,\N,51.78,22.6259
FRA,Givors,2010,\N,26.0,25.0,45.582192,4.773025
ITA,Calusco d'Adda,2020,19.0,26.0,20.0,45.6833,9.4667
POL,Malbork,2018,\N,26.0,17.0,54.0312,19.0329
ESP,Avilés,2018,10.0,26.0,20.0,43.5599,-5.91835
ITA,Siracusa,2018,\N,26.0,17.0,37.08546,15.26408
BGR,Burgas,2021,\N,26.0,14.0,42.49523333,27.42163333
FRA,Gonesse,2010,\N,26.0,28.0,48.990831,2.444722
MYS,Terengganu,2019,18.0,26.0,0.0,4.979170325,103.1241628
ITA,Ferrara,2014,17.0,26.0,32.0,44.83375,11.6314
ITA,Foen,2017,21.0,26.0,13.0,46.0308,11.9058
HUN,Dunaujvaros,2013,\N,26.0,20.0,46.976111,18.936114
BEL,Gent,2018,15.0,26.0,31.0,51.05861538,3.723096154
ITA,Calusco d'Adda,2018,22.0,26.0,21.0,45.6833,9.4667
ITA,Fontanafredda,2013,\N,26.0,17.0,45.29,11.6431
ITA,Valnogaredo,2013,\N,26.0,17.0,45.29,11.643056
POL,Starogard Gdanski,2017,\N,\N,14.0,53.9657,18.5276
SVN,Zerjav,2010,\N,26.0,\N,46.490276,14.877222
ITA,Bergamo,2021,19.0,26.0,34.0,45.693,9.6528
ROU,Pe<U+0219>ti<U+0219>u Mare,2022,\N,\N,\N,45.7768,22.9168
ROU,Zona ferneziu,2010,\N,26.0,\N,47.70441,23.62831
ROU,Vulcan,2022,\N,\N,\N,45.3728,23.278
USA,"Houston-The Woodlands-Sugar Land, TX",2014,11.0,26.0,14.0,29.69190763,-95.26986074
DEU,Ratzeburg,2010,\N,26.0,43.0,53.69894,10.775797
FRA,Saint-nazaire,2010,13.0,26.0,15.0,47.26635175,-2.2431575
DEU,Freiburg im breisgau,2010,18.0,26.0,70.0,47.994629,7.858622
ITA,Maddaloni,2019,13.0,26.0,25.0,41.0459,14.3781
TUR,Kazimkarabekir,2020,\N,26.0,31.0,39.9184,41.2703
CZE,Teplice,2013,19.0,26.0,\N,50.64528397,13.85123735
DEU,Markgröningen,2016,\N,26.0,41.0,48.9029,9.0814
POL,Sieradz,2020,\N,26.0,\N,51.5921,18.7349
HUN,Szeged,2016,\N,26.0,16.0,46.2666,20.1531
ITA,Portoscuso,2019,9.0,26.0,4.0,39.20595,8.38805
POL,Ilawa,2016,\N,26.0,\N,53.5879,19.5647
PRT,Estarreja,2013,14.0,26.0,15.0,40.7586,-8.5672
FRA,Le petit-quevilly,2010,\N,26.0,30.0,49.428056,1.057778
ITA,San Martino in Trignano,2019,19.0,26.0,\N,42.7433,12.6664
ESP,Lugones,2014,14.0,26.0,24.0,43.4015,-5.8028
POL,Nowa Sól,2019,21.0,26.0,7.0,51.8087,15.7082
ESP,Mollet del Vallès,2018,\N,\N,40.0,41.5492,2.2121
FRA,Paris (greater city),2014,17.0,26.0,44.0,48.85857568,2.364956757
ITA,Viareggio,2017,16.0,26.0,28.0,43.8839,10.245
POL,Potok Zloty,2017,20.0,26.0,10.0,50.7109,19.4588
BEL,Zelzate,2015,15.0,26.0,27.0,51.1961,3.8229
CZE,Trebic,2010,\N,26.0,14.0,49.223442,15.865778
DEU,Nürnberg,2015,14.0,26.0,38.0,49.44953333,11.04976667
AUT,Graz,2013,19.0,26.0,32.0,47.06507561,15.43215685
DEU,Nurnberg,2010,18.0,26.0,39.0,49.45928433,11.05062911
ROU,Moravita,2018,\N,26.0,12.0,45.2579,21.2671
FRA,Tremblay-en-france,2010,\N,26.0,31.0,48.955553,2.575278
ESP,San Isidro,2017,11.0,26.0,12.0,28.08,-16.5599
AUT,Streithofen,2010,\N,26.0,12.0,48.276665,15.936114
HUN,Debrecen,2019,\N,26.0,20.0,47.5133,21.6244
MYS,Kuching,2014,\N,26.0,\N,1.530976057,110.344223
LTU,Panevezys,2019,\N,26.0,17.0,55.725,24.3656
SVK,Prievidza,2017,18.0,26.0,19.0,48.7827,18.6281
ITA,Ciampino,2019,\N,26.0,29.0,41.7979,12.607
ITA,San Benedetto del Tronto,2019,\N,26.0,26.0,42.9444,13.8794
ITA,Salerno,2014,15.0,26.0,37.0,40.682,14.78516667
NLD,Greater Haarlem,2013,16.0,26.0,28.0,52.45826,4.6119
GRC,Síndos,2013,\N,26.0,15.0,40.6578,22.8024
ITA,Modugno,2017,\N,26.0,19.0,41.0872,16.7817
ESP,Lorca,2014,\N,26.0,16.0,37.6889,-1.7011
ITA,Viareggio,2010,\N,26.0,34.0,43.883889,10.245
ITA,Latina,2015,16.0,26.0,29.0,41.48216667,12.9171
POL,Leszno,2015,\N,26.0,\N,51.8405,16.605
CHE,Genève,2011,\N,26.0,38.0,46.2075165,6.14174923
AUT,Köflach,2021,\N,26.0,17.0,47.0633,15.0867
SVK,Liptovský Mikuláš,2021,\N,\N,\N,49.0839,19.6194
SVK,Nitra,2017,17.0,26.0,25.0,48.29625,18.1087
POL,Zabkowice Slaskie,2018,\N,26.0,15.0,50.5923,16.8198
ROU,Fieni,2018,\N,\N,12.0,45.1314,25.4218
ESP,Astillero (el),2010,\N,26.0,17.0,43.407222,-3.838056
ITA,Ferno,2018,\N,26.0,26.0,45.6167,8.75
BRA,Sao jose do rio preto,2019,15.0,26.0,19.0,-21.9861315,-47.6345545
ITA,Castellarano,2016,19.0,26.0,18.0,44.5161,10.7339
ESP,Puerto del rosario,2010,7.0,26.0,10.0,28.501389,-13.8529165
AUT,Klosterneuburg,2014,\N,26.0,21.0,48.30535,16.3209
ROU,Târgu Jiu,2017,\N,26.0,15.0,45.0502,23.274
SVK,Vranov nad Toplou,2017,20.0,26.0,\N,48.8864,21.6876
ESP,Vic,2016,\N,\N,\N,41.92765,2.2479
AUT,Wels,2010,21.0,26.0,30.0,48.165001,14.035578
SVK,Tisovec,2018,19.0,26.0,\N,48.5839,19.9516
ITA,Ciampino,2021,\N,26.0,24.0,41.7979,12.607
USA,"Los Angeles-Long Beach-Anaheim, CA",2016,10.0,26.0,28.0,34.02898656,-118.1324073
AUT,Mistelbach,2010,\N,26.0,\N,48.578609,16.58057
POL,Glubczyce,2020,\N,26.0,\N,50.2008,17.8305
ITA,Pesaro,2018,16.0,26.0,19.0,43.8933,12.9189
USA,"Birmingham-Hoover, AL",2010,13.0,26.0,\N,33.51212967,-86.8103705
POL,Leszno,2018,\N,26.0,\N,51.8405,16.605
POL,Gryfino,2010,\N,26.0,\N,53.248333,14.493611
DEU,Bonn,2010,\N,26.0,30.0,50.753639,7.082675
DEU,Halle (saale),2013,16.0,26.0,\N,51.48531725,11.9817955
DEU,Worms,2010,\N,26.0,32.0,49.6287,8.3649
ESP,Arcos de la Frontera,2020,\N,26.0,3.0,36.7398,-5.7437
ESP,Soria,2010,\N,26.0,24.0,41.766667,-2.466667
SVK,Zvolen,2013,20.0,26.0,\N,48.5582,19.1569
POL,Siedlce,2019,20.0,26.0,\N,52.1721,22.282
CZE,Kadan,2018,19.0,26.0,13.0,50.3766,13.3276
ESP,Pallejà,2018,\N,26.0,20.0,41.42565,1.9992
CZE,Brandys,2010,\N,26.0,\N,50.1898,14.660455
FRA,Arles,2014,\N,26.0,25.0,43.6751,4.6292
ROU,Giurgiu,2021,\N,26.0,21.0,43.8942,25.95346667
DEU,Passau,2010,\N,26.0,31.0,48.573624,13.422039
ESP,Castellbisbal,2017,\N,26.0,\N,41.4734,1.982
ROU,Ploiesti,2018,19.0,26.0,28.0,44.934325,26.024975
ITA,Borgaro Torinese,2019,19.0,26.0,25.0,45.1546,7.658
ESP,Alcañiz,2016,\N,26.0,\N,41.0542,-0.1389
ITA,Fano,2020,\N,26.0,24.0,43.8397,13.0186
USA,"Stockton-Lodi, CA",2017,12.0,26.0,16.0,37.80892263,-121.3196306
HUN,Százhalombatta,2015,\N,26.0,13.0,47.3067,18.92
ROU,Râmnicu Vâlcea,2014,\N,26.0,8.0,45.06075,24.3342
ITA,Busalla,2019,\N,26.0,27.0,44.57175,8.9489
ESP,Santa Cruz de la Palma,2019,8.0,26.0,14.0,28.67685,-17.7701
SWE,Visby,2013,\N,26.0,\N,57.6369,18.3036
SRB,Niš,2017,\N,26.0,27.0,43.3603,21.9306
AUT,Feldkirch,2010,\N,26.0,57.0,47.238888,9.596678
FRA,Feissons-sur-Isère,2013,\N,26.0,\N,45.5358,6.4711
ESP,Ciudad Real,2020,\N,26.0,7.0,38.9939,-3.9378
NLD,Hoek van holland,2013,13.0,26.0,29.0,51.978056,4.121389
SVK,Tisovec,2013,15.0,26.0,\N,48.5839,19.9516
POL,Ostroleka,2017,\N,26.0,\N,53.0837,21.5793
CZE,Brno,2018,20.0,26.0,26.0,49.20583333,16.62873333
DEU,Landshut,2010,\N,26.0,29.0,48.539799,12.157049
HUN,Tatabánya,2013,\N,26.0,22.0,47.5572,18.4208
ESP,Cruce de Arinaga,2013,7.0,26.0,6.0,27.8691,-15.3872
ITA,Citta' sant'angelo,2010,\N,26.0,53.0,42.521528,14.138447
CZE,Hradec kralove,2013,21.0,26.0,24.0,50.20529249,15.85093191
CZE,Ceska lipa,2010,\N,26.0,\N,50.698044,14.537345
HUN,Tatabanya,2013,\N,26.0,22.0,47.557222,18.420836
ROU,Ludus,2018,\N,26.0,18.0,46.4775,24.1014
BRA,Aracatuba,2015,\N,26.0,\N,-21.186868,-50.439259
BRA,Bauru,2015,\N,26.0,17.0,-22.326377,-49.092297
BRA,Canoas,2015,\N,26.0,\N,-29.88396,-51.144387
BRA,Canoas,2016,\N,26.0,12.0,-29.90713,-51.163086
BRA,Guarulhos,2015,\N,26.0,34.0,-23.455534,-46.518524
BRA,Itaguai,2013,\N,26.0,21.0,-22.874843,-43.770067
BRA,Jacarei,2012,\N,26.0,\N,-23.293841,-45.967762
BRA,Jai,2016,\N,26.0,18.0,-22.298161,-48.567
BRA,Japeri,2015,\N,26.0,\N,-22.670831,-43.594216
BRA,Jundiai,2013,\N,26.0,30.0,-23.19162,-46.896682
BRA,Jundiai,2015,\N,26.0,25.0,-23.19162,-46.896682
BRA,Salvador,2011,\N,26.0,21.0,-12.953809,-38.428377
BRA,Tatui,2011,\N,26.0,10.0,-23.360351,-47.870478
BRA,Vila velha,2014,\N,26.0,18.0,-20.348443,-40.317942
BRA,Vila velha,2015,\N,26.0,\N,-20.348443,-40.317942
BRA,Vitoria,2012,\N,26.0,21.0,-20.31591,-40.314056
BGR,Asenovgrad,2022,\N,\N,\N,42.0232,24.8401
POL,Zary,2017,22.0,26.0,19.0,51.6427,15.1278
CHE,Bioggio,2013,\N,26.0,35.0,46.0106267,8.91267126
CHE,Chiasso,2017,20.0,26.0,38.0,45.8374837,9.02798301
THA,Narathiwat,2021,14.0,26.0,9.0,6.426853,101.823388
USA,"Las Cruces, NM",2018,5.0,26.0,12.0,31.97746305,-106.6589526
USA,"San Juan-Carolina-Caguas, PR",2012,\N,26.0,\N,18.43120758,-66.14168262
IND,Dibrugarh,2020,\N,26.0,11.0,27.57892612,95.11538369
CZE,Zlín,2018,22.0,26.0,14.0,49.2329,17.6672
ITA,Borgo valsugana,2013,17.0,26.0,27.0,46.05184,11.45389
ITA,Borgo Valsugana,2013,17.0,26.0,27.0,46.0518,11.4539
CZE,Hradec Králové,2013,21.0,26.0,24.0,50.20695,15.8517
ZAF,Nelson Mandela Bay,2021,14.0,26.0,8.0,-33.84938633,25.619074
HRV,Rijeka,2017,10.0,26.0,14.0,45.3208,14.4835
ESP,Pallejà,2016,\N,26.0,23.0,41.42565,1.9992
FRA,Dieppe,2016,15.0,26.0,39.0,49.918,1.074
GRC,Elefsína,2017,16.0,26.0,27.0,38.0513,23.5384
FRA,Paris (greater city),2015,16.0,26.0,42.0,48.85857568,2.364956757
ITA,Firenze,2013,16.0,26.0,43.0,43.77973071,11.26823643
HRV,Rijeka,2018,11.0,\N,12.0,45.3208,14.4835
GRC,Irakleio,2020,\N,26.0,\N,35.3333,25.1353
ESP,Murcia,2013,\N,26.0,43.0,37.99360741,-1.144714813
ESP,Reus,2015,\N,\N,19.0,41.1508,1.1202
ITA,Frosinone,2021,16.0,26.0,26.0,41.63195,13.33995
POL,Boles_awiecki,2010,\N,26.0,10.0,51.317697,15.431735
ESP,la Bisbal d'Empordà,2015,\N,\N,\N,41.9593,3.0374
IND,Hassan,2013,\N,26.0,\N,13.01888889,76.17666667
CZE,Ústí nad Labem,2018,18.0,26.0,23.0,50.6759,14.0274
CZE,Vodnany,2010,\N,26.0,\N,49.146671,14.171667
DEU,Stuttgart,2016,15.0,26.0,59.0,48.7905,9.20126
ITA,Cagliari,2020,16.0,26.0,19.0,39.2358,9.115
ITA,Colbordolo,2010,\N,26.0,20.0,43.830276,12.742778
ESP,Ciudad Real,2014,\N,26.0,11.0,38.9939,-3.9378
TUR,Antakya,2018,\N,26.0,\N,36.2079,36.1524
POL,Torun,2017,18.0,26.0,17.0,53.01956667,18.6282
ITA,Foligno,2014,18.0,26.0,28.0,42.9517,12.7078
POL,Ozarow,2013,\N,26.0,\N,50.887132,21.660726
DEU,Aachen,2010,\N,26.0,37.0,50.763918,6.094849
POL,Ozarów,2013,\N,26.0,\N,50.8871,21.6607
ITA,Casale Monferrato,2013,\N,26.0,\N,45.1361,8.4452
ITA,Casale monferrato,2013,\N,26.0,\N,45.1361,8.4452
DEU,Oberhausen,2017,\N,26.0,47.0,51.47495,6.8638
ROU,Turceni,2013,\N,26.0,18.0,44.68061756,23.37358565
ESP,Ourense,2020,8.0,26.0,19.0,42.353,-7.8779
ESP,Ciudad Real,2019,\N,26.0,15.0,38.9939,-3.9378
DNK,Odense,2010,\N,26.0,25.0,55.39509433,10.39232233
FRA,Hyères,2013,\N,26.0,\N,43.1197,6.1313
ESP,Santa Lucía de Tirajana,2013,8.0,26.0,8.0,27.8013,-15.4612
ESP,Castillo del romeral,2013,8.0,26.0,8.0,27.801278,-15.461157
ITA,Sassuolo,2021,17.0,26.0,18.0,44.5394,10.7914
CZE,Kladno,2015,12.0,26.0,19.0,50.15565,14.1039
POL,Leszno,2017,\N,26.0,\N,51.8405,16.605
DEU,Essen,2013,17.0,26.0,41.0,51.46541597,7.006335774
HUN,Gyõr,2017,18.0,26.0,28.0,47.6807,17.64455
ITA,Santa Maria Codifiume,2020,18.0,26.0,15.0,44.6622,11.6394
POL,Rawa Mazowiecka,2020,\N,26.0,\N,51.7609,20.2506
ITA,Vercelli,2021,15.0,26.0,19.0,45.32365,8.40875
CYP,Lemesos,2019,13.0,26.0,\N,34.6817,33.0178
POL,Leszno,2019,\N,26.0,\N,51.8405,16.605
SWE,Visby,2015,\N,26.0,\N,57.6369,18.3036
ITA,Castellarano,2018,19.0,26.0,19.0,44.5161,10.7339
ITA,Como,2019,20.0,26.0,40.0,45.8044,9.0836
ESP,Gijón,2020,11.0,26.0,18.0,43.5302,-5.672833333
CZE,Chomutov-Jirkov,2018,\N,26.0,\N,50.4675,13.4127
ESP,Puerto del rosario,2013,8.0,26.0,9.0,28.50383771,-13.86555025
ITA,Roma,2017,14.0,26.0,42.0,41.9018,12.48779231
PRT,"Almada, aml sul",2010,9.0,26.0,28.0,38.663612,-9.157783
TUR,Yozgat,2017,\N,26.0,\N,39.8189,34.8057
FRA,Strasbourg,2010,19.0,26.0,43.0,48.58594138,7.766128875
LTU,Siauliai,2014,\N,26.0,22.0,55.9378,23.308
ITA,Quartucciu,2015,\N,26.0,17.0,39.2328,9.1881
ITA,Busalla,2020,\N,26.0,24.0,44.57175,8.9489
AUT,Bruck an der mur,2010,\N,26.0,20.0,47.409447,15.253336
AUS,Palmerston,2012,12.0,26.0,7.0,-12.507763,130.948279
POL,Polkowice,2016,\N,26.0,\N,51.5024,16.0751
CHE,Comano,2011,\N,26.0,24.0,46.0325335,8.95209204
USA,"Elko, NV",2010,\N,26.0,\N,40.83835,-115.766029
USA,"Oxnard-Thousand Oaks-Ventura, CA",2012,9.0,26.0,16.0,34.3182432,-118.9477312
USA,"Rapid City, SD",2021,6.0,26.0,7.0,43.90779633,-103.3286257
USA,"St. Louis, MO-IL",2013,11.0,26.0,21.0,38.5944156,-90.25977026
ITA,Cuneo,2017,19.0,26.0,26.0,44.3818,7.5382
TUR,Ümraniye,2019,17.0,26.0,49.0,41.05403333,29.0744
FRA,Bourgoin-jallieu,2010,\N,26.0,17.0,45.608219,5.270872
ESP,Jerez de la Frontera,2016,\N,26.0,13.0,36.6747,-6.11585
ITA,Alatri,2017,\N,26.0,38.0,41.7273,13.3383
FRA,Toulon,2017,12.0,26.0,29.0,43.11983333,5.907066667
ITA,Riesci,2014,\N,26.0,\N,40.3463,18.0951
ITA,Portoscuso,2010,\N,26.0,6.0,39.199445,8.398125
FRA,Grande-synthe,2010,\N,26.0,23.0,51.011206,2.293056
HUN,Dunaújváros,2013,\N,26.0,20.0,46.9761,18.9361
FRA,Nice,2017,14.0,26.0,34.0,43.63715,7.156875
DEU,Lünen,2013,\N,26.0,\N,51.61125,7.497
DEU,Piesteritz,2014,\N,26.0,31.0,51.8675,12.5983
ESP,Córdoba,2021,12.0,26.0,16.0,37.890775,-4.78445
SVN,Rakican,2018,\N,26.0,12.0,46.6518,16.1968
FRA,Béthune,2013,18.0,26.0,19.0,50.5354,2.6357
USA,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",2020,9.0,26.0,3.0,35.0888825,-120.580495
FRA,Talence,2010,18.0,26.0,22.0,44.800556,-0.588056
ITA,San Lazzaro,2020,\N,26.0,23.0,44.4722,11.4164
TUR,Çatalan,2016,\N,26.0,1.0,37.1864,35.2619
FRA,Calais,2013,14.0,26.0,20.0,50.95556667,1.869033333
ITA,Montesilvano Marina,2015,17.0,26.0,26.0,42.5175,14.1483
AUT,St. Valentin,2010,\N,26.0,28.0,48.18,14.545568
ESP,Costa Teguise,2019,7.0,26.0,7.0,28.9866,-13.5153
ROU,Cluj-Napoca,2016,\N,26.0,21.0,46.7753,23.59883333
FRA,Denain,2010,\N,26.0,\N,50.3275,3.4
ITA,Vado Ligure,2015,15.0,26.0,39.0,44.2725,8.4389
TUR,Bingöl,2015,\N,26.0,\N,38.8839,40.5036
BRA,Araucaria,2013,\N,26.0,19.0,-25.5755035,-49.3867485
USA,"Cincinnati, OH-KY-IN",2015,10.0,26.0,14.0,39.25241737,-84.46825662
POL,Tarnowo Podgórne,2017,\N,26.0,\N,52.4674,16.6459
SWE,Visby,2017,\N,26.0,\N,57.6369,18.3036
BEL,Evergem,2018,15.0,26.0,24.0,51.1247,3.7395
POL,Trzebinia,2020,18.0,26.0,15.0,50.1594,19.4775
ITA,Santa Giusta,2019,\N,26.0,10.0,39.8853,8.6053
ESP,Sant Andreu de la Barca,2021,\N,26.0,28.0,41.4508,1.9749
