city,country_name,aqi_value,pm25_aqi_value,lat,lng
Satu Mare,Romania,71,71,47.79,22.89
Sausar,India,175,175,21.65,78.78
Schwandorf,Germany,55,55,49.3283,12.11
Schwarzenbek,Germany,33,13,53.5042,10.4792
Senador Pompeu,Brazil,32,32,-5.5878,-39.3719
Senanga,Zambia,125,125,-16.1167,23.2667
Sevenoaks,United Kingdom of Great Britain and Northern Ireland,33,16,51.2781,0.1874
Seynod,France,128,128,45.8889,6.0961
Shama,Ghana,31,31,5.0167,-1.6333
Abdulino,Russian Federation,40,28,53.6667,53.6333
Abu Dhabi,United Arab Emirates,170,150,24.4667,54.3667
Acayucan,Mexico,103,103,17.9422,-94.9103
Acoyapa,Nicaragua,51,51,11.9708,-85.1719
Addison,United States of America,56,56,41.9313,-88.0085
Addison,United States of America,56,56,32.959,-96.8355
Agoura Hills,United States of America,51,51,34.151,-118.7609
Aguachica,Colombia,99,99,8.3167,-73.6333
Alamo,United States of America,106,106,26.181,-98.1177
Alamo,United States of America,106,106,37.8548,-122.0136
Albemarle,United States of America,77,77,35.3594,-80.1915
Albolote,Spain,32,32,37.2306,-3.6569
Algiers,Algeria,154,154,36.7539,3.0589
Asaba,Nigeria,89,89,6.1833,6.75
Assisi,Italy,59,59,43.0758,12.6175
Bad Lauterberg,Germany,53,53,51.6317,10.4706
Bad Schwartau,Germany,44,44,53.9194,10.6975
Badia Polesine,Italy,75,75,45.1,11.5
Bafoussam,Cameroon,58,58,5.4667,10.4167
Amherstburg,Canada,83,83,42.1,-83.0833
Amriswil,Switzerland,59,59,47.55,9.3
Anacortes,,97,97,48.4878,-122.6292
Ankang,China,179,179,32.6877,109.0235
Arifwala,Pakistan,164,154,30.2981,73.0561
Alpine,United States of America,163,163,32.8439,-116.7585
Alpine,United States of America,163,163,40.4629,-111.7724
Apex,United States of America,60,60,35.7237,-78.8743
Arcata,United States of America,38,38,40.8615,-124.0758
Arese,Italy,67,67,45.55,9.0667
Arlit,Niger,164,164,18.7333,7.3833
Ondjiva,Angola,20,12,-17.0667,15.7333
Orimattila,Finland,35,16,60.8042,25.7333
Orzinuovi,Italy,66,66,45.4,9.9333
Otuzco,Peru,36,36,-7.9,-78.5833
Paignton,United Kingdom of Great Britain and Northern Ireland,54,54,50.4353,-3.5625
Palagiano,Italy,44,22,40.5833,17.05
Palo Alto,United States of America,54,54,37.3905,-122.1468
Pandharpur,India,99,99,17.6778,75.3278
Parksville,Canada,61,61,49.315,-124.312
Parlier,United States of America,57,57,36.6087,-119.5434
Parnamirim,Brazil,24,24,-5.9167,-35.25
Parnamirim,Brazil,24,24,-8.0908,-39.5778
Parole,United States of America,34,34,38.9863,-76.5518
Patti,Italy,56,56,31.28,74.86
Patti,Italy,56,56,38.1389,14.9648
Patulul,Guatemala,103,103,14.4167,-91.1667
Payson,United States of America,57,57,40.0355,-111.739
Payson,United States of America,57,57,34.2433,-111.3195
Pedreira,Brazil,56,56,-22.7419,-46.9014
Balaguer,Spain,51,51,41.7904,0.8056
Banjar,Indonesia,75,75,-7.3667,108.5333
Banjul,,151,151,13.4531,-16.5775
Bargarh,India,164,164,21.3333,83.6167
Barrancabermeja,Colombia,50,50,7.0667,-73.85
Basarabeasca,Ukraine,42,14,46.3336,28.9614
Batley,United Kingdom of Great Britain and Northern Ireland,33,17,53.7167,-1.6356
Bauska,Latvia,38,32,56.4083,24.1931
Beecher,United States of America,64,64,43.0903,-83.7039
Berkley,United States of America,85,85,42.4986,-83.1853
Berkley,United States of America,85,85,39.8045,-105.0281
Biaora,India,175,175,23.9163,76.9112
Bicester,United Kingdom of Great Britain and Northern Ireland,31,24,51.9,-1.15
Bingerville,Côte d'Ivoire,56,56,5.35,-3.9
Brooklyn Center,United States of America,51,51,45.0681,-93.3162
Budakeszi,Hungary,72,72,47.5123,18.9281
Buenaventura,Colombia,32,32,3.8772,-77.0267
Burhaniye,Turkey,61,61,39.5,26.95
Burntwood,United Kingdom of Great Britain and Northern Ireland,33,20,52.6831,-1.92
Cabo San Lucas,Mexico,61,61,22.8897,-109.9156
Campechuela,Cuba,77,77,20.2333,-77.2792
Canmore,Canada,46,46,51.089,-115.359
Carate Brianza,Italy,66,66,45.7667,9.1833
Caratinga,Brazil,40,40,-19.79,-42.1389
Castelldefels,Spain,51,51,41.28,1.9767
Cave,Italy,71,71,41.8167,12.9333
Cayenne,France,52,52,4.933,-52.33
Cazzago San Martino,Italy,69,69,45.5817,10.0258
Centralia,United States of America,60,60,46.7223,-122.9696
Centralia,United States of America,60,60,38.5224,-89.1232
Chalchuapa,El Salvador,106,106,13.9833,-89.6833
Challapalle,India,62,62,16.1175,80.9314
Chaltyr,Russian Federation,39,11,47.2848,39.4823
Blansko,Czechia,75,75,49.3631,16.6431
Blieskastel,Germany,69,69,49.2333,7.25
Bogor,Indonesia,170,152,-6.5966,106.7972
Borborema,Brazil,20,20,-21.62,-49.0739
Borzya,Russian Federation,56,56,50.3833,116.5167
Bowling Green,United States of America,74,74,36.9716,-86.4378
Bowling Green,United States of America,74,74,41.3776,-83.6495
Bremen,Germany,66,66,53.0833,8.8
Bremerhaven,Germany,56,56,53.55,8.5833
Bria,Central African Republic,74,74,6.5369,21.9919
Brilon,Germany,69,69,51.3956,8.5678
Narasaraopet,India,65,65,16.25,80.07
Naushahro Firoz,Pakistan,158,158,26.8422,68.1228
Navashino,Russian Federation,36,36,55.55,42.2
Nayoro,Japan,32,10,44.3559,142.4632
Nelson,New Zealand,14,14,-41.2708,173.2839
Nelson,New Zealand,14,14,53.8346,-2.218
Nelson,New Zealand,14,14,49.5,-117.2833
Nerekhta,Russian Federation,47,47,57.45,40.5833
Nevers,France,51,51,46.9933,3.1572
New York,,70,70,40.6943,-73.9249
Newnan,United States of America,73,73,33.3767,-84.7761
Ngerengere,United Republic of Tanzania,26,26,-6.75,38.1167
Niamey,Niger,56,56,13.515,2.1175
Nigel,South Africa,174,174,-26.4203,28.4683
Niimi,Japan,35,26,34.9739,133.4731
Nilanga,India,136,136,18.1161,76.7525
Nizhniy Novgorod,Russian Federation,48,48,56.3269,44.0075
Nogliki,Russian Federation,22,14,51.8333,143.1667
Nonthaburi,Thailand,63,63,13.8667,100.5167
Norala,Philippines,30,30,6.55,124.6667
Nordstemmen,Germany,59,59,52.1605,9.7839
Norfolk,United States of America,34,26,36.8945,-76.259
Norfolk,United States of America,34,26,42.0324,-97.4217
Norfolk,United States of America,34,26,42.1163,-71.3295
North Bellmore,United States of America,68,68,40.6904,-73.539
North Valley Stream,United States of America,72,72,40.684,-73.7077
Novi Pazar,Serbia,71,71,43.15,20.5167
Novi Pazar,Serbia,71,71,43.35,27.2
Novoaleksandrovsk,Russian Federation,33,22,45.5,41.2333
Nueva Helvecia,Uruguay,19,19,-34.2833,-57.2
Nuneaton,United Kingdom of Great Britain and Northern Ireland,33,20,52.523,-1.468
Obanazawa,Japan,55,55,38.6,140.4
Oktyabrsk,Russian Federation,53,53,53.1667,48.6667
Mozdok,Russian Federation,74,74,43.7333,44.7
Mozhga,Russian Federation,54,54,56.45,52.2167
Mumbwa,Zambia,76,76,-14.9853,27.0619
Mundgod,India,26,22,14.9714,75.0366
Murom,Russian Federation,37,37,55.5667,42.0333
Muttenz,Switzerland,63,63,47.5167,7.65
Muttupet,India,61,61,10.395,79.4935
Nancy,France,63,63,48.6936,6.1846
Chaumont,France,58,58,48.1117,5.1389
Chicago Ridge,United States of America,41,41,41.7034,-87.7795
Chico,United States of America,48,48,39.7578,-121.8161
Chittaurgarh,India,207,207,24.8894,74.6239
Choma,Zambia,37,37,-16.7711,26.9922
Chosica,Peru,179,179,-11.9361,-76.6972
Cicero,United States of America,50,50,41.8445,-87.7593
Cicero,United States of America,50,50,43.1662,-76.0662
Commerce City,United States of America,55,55,39.8641,-104.843
Aarschot,Belgium,44,44,50.9842,4.8333
Abashiri,Japan,35,29,44.0167,144.2667
Abington,United States of America,63,63,40.1108,-75.1146
Abington,United States of America,63,63,42.118,-70.959
Adrano,Italy,50,50,37.6667,14.8333
Aerzen,Germany,35,34,52.0496,9.2638
Agawam,United States of America,66,66,42.0657,-72.6526
Agliana,Italy,80,80,43.9,11.0
Akdepe,Turkmenistan,57,57,42.05,59.4
Akhisar,Turkey,64,64,38.9167,27.8333
Albany,United States of America,41,41,42.6664,-73.7987
Albany,United States of America,41,41,37.8897,-122.3018
Albany,United States of America,41,41,31.5776,-84.1762
Albany,United States of America,41,41,44.6272,-123.0965
Albany,United States of America,41,41,-35.0228,117.8814
Albuquerque,United States of America,63,63,35.1054,-106.6465
Alcudia,,101,101,39.8525,3.1192
Alfter,Germany,58,58,50.7356,7.0092
Canyon Lake,United States of America,66,66,29.8761,-98.2611
Canyon Lake,United States of America,66,66,33.6885,-117.2621
Cardito,Italy,63,58,40.95,14.3
Casale Monferrato,Italy,75,75,45.1342,8.4583
Casma,Peru,27,27,-9.4742,-78.3106
Castellaneta,Italy,57,57,40.6333,16.9333
Castro,Chile,18,10,-24.7908,-50.0119
Castro,Chile,18,10,-42.4667,-73.8
Catacaos,Peru,43,43,-5.2653,-80.675
Catonsville,United States of America,59,59,39.2646,-76.7424
Celina,United States of America,39,39,33.3154,-96.7941
Celina,United States of America,39,39,40.555,-84.5626
Cerreto Guidi,Italy,67,67,43.7667,10.8833
Chala,United Republic of Tanzania,18,11,-15.8519,-74.25
Champaign,United States of America,55,55,40.1142,-88.2737
Baisha,China,158,113,29.4774,119.2853
Baker,United States of America,71,71,30.5832,-91.1582
Balashikha,Russian Federation,128,128,55.8167,37.9667
Ballwin,United States of America,51,51,38.595,-90.55
Bang Kruai,Thailand,59,59,13.8042,100.4755
Barueri,Brazil,170,170,-23.5111,-46.8764
Bayonne,United States of America,107,107,40.6668,-74.1158
Bayonne,United States of America,107,107,43.49,-1.48
Beaufort,Malaysia,63,63,32.4597,-80.7235
Broomfield,United States of America,52,52,39.9542,-105.0526
Buftea,Romania,39,38,44.57,25.95
Burnley,United Kingdom of Great Britain and Northern Ireland,62,62,53.789,-2.248
Buzuluk,Russian Federation,56,56,52.7833,52.25
Cabo Frio,Brazil,50,50,-22.8789,-42.0189
Cadiz,Philippines,54,54,10.95,123.3
Caieiras,Brazil,165,165,-23.3644,-46.7408
Cajabamba,Peru,27,27,-7.6237,-78.046
Camarillo,United States of America,51,51,34.223,-119.0321
Cambridge,United Kingdom of Great Britain and Northern Ireland,30,14,43.3972,-80.3114
Cambridge,United Kingdom of Great Britain and Northern Ireland,30,14,52.2053,0.1192
Cambridge,United Kingdom of Great Britain and Northern Ireland,30,14,42.3759,-71.1185
Cambridge,United Kingdom of Great Britain and Northern Ireland,30,14,-37.8833,175.4667
Cambridge,United Kingdom of Great Britain and Northern Ireland,30,14,38.5515,-76.0787
Cambridge,United Kingdom of Great Britain and Northern Ireland,30,14,40.0221,-81.5869
Cambridge,United Kingdom of Great Britain and Northern Ireland,30,14,45.5612,-93.2283
Campo Formoso,Brazil,16,16,-10.5089,-40.3208
Colomba,Guatemala,103,103,14.7167,-91.7333
Conselheiro Pena,Brazil,48,48,-19.1719,-41.4719
Coquimbo,Chile,29,20,-29.9531,-71.3433
Crailsheim,Germany,50,50,49.1347,10.0706
Crispiano,Italy,58,58,40.6,17.2333
Teaneck,United States of America,53,53,40.89,-74.0107
Tegal,Indonesia,149,149,-6.8667,109.1333
Tekanpur,India,168,168,25.994,78.2832
Tekeli,Kazakhstan,51,51,44.83,78.8239
Terra Boa,Brazil,30,30,-12.3919,-38.625
Texcoco,Mexico,320,320,19.52,-98.88
Tiquisate,Guatemala,86,86,14.2833,-91.3667
Titusville,,93,27,28.5727,-80.8193
Tlaxcoapan,Mexico,151,151,20.0953,-99.22
Togitsu,,38,38,32.8289,129.8486
Tokyo,Japan,79,79,35.6897,139.6922
Tomioka,Japan,67,67,36.2599,138.8899
Torremolinos,Spain,42,30,36.6218,-4.5003
Toufen,China,155,155,24.6832,120.9072
Triggiano,Italy,60,60,41.0667,16.9167
Tuban,Indonesia,61,61,-6.9,112.05
Tuni,India,93,93,17.35,82.55
Tupi Paulista,Brazil,51,51,-21.3808,-51.5708
Tura,India,75,75,25.52,90.22
Tura,India,75,75,64.2833,100.2167
Turnhout,Belgium,46,46,51.3167,4.95
Uelzen,Germany,44,24,52.9647,10.5658
Uvinza,United Republic of Tanzania,37,37,-5.1036,30.3911
Valga,Latvia,33,13,57.7833,26.0333
Vargem Grande,Brazil,41,41,-3.5428,-43.9158
Velika Plana,Serbia,58,57,44.3333,21.0833
Venlo,Netherlands,50,50,51.3667,6.1667
Venustiano Carranza,Mexico,46,46,16.3,-92.6
Viedma,Argentina,23,23,-40.8,-63.0
Engels,Russian Federation,40,28,51.5017,46.1222
Enid,United States of America,49,49,36.4063,-97.87
Esil,Kazakhstan,80,80,51.9556,66.4042
Espinosa,Brazil,23,18,-14.9081,-42.8103
Excelsior Springs,United States of America,56,56,39.339,-94.24
Falkirk,United Kingdom of Great Britain and Northern Ireland,37,35,56.0011,-3.7835
Ferry Pass,United States of America,86,39,30.5205,-87.1899
Fianarantsoa,Madagascar,47,47,-21.4536,47.0858
Foggia,Italy,62,54,41.4642,15.5461
Foumban,Cameroon,40,40,5.7167,10.9167
Fountain Valley,United States of America,63,63,33.7105,-117.9514
Franklin,United States of America,48,48,35.92,-86.8516
Franklin,United States of America,48,48,40.4759,-74.5515
Franklin,United States of America,48,48,42.8854,-88.0104
Franklin,United States of America,48,48,42.0862,-71.4113
Franklin,United States of America,48,48,39.4948,-86.0544
Franklin,United States of America,48,48,39.5954,-75.019
Franklin,United States of America,48,48,39.5538,-84.2952
Franklin,United States of America,48,48,36.7177,-86.5595
Franklin,United States of America,48,48,43.4499,-71.6691
Galion,United States of America,47,47,40.7385,-82.7792
Gaozhou,China,125,125,21.9135,110.8481
Garango,Burkina Faso,54,54,11.8,-0.55
Garches,France,72,72,48.8456,2.1869
Garden City,United States of America,58,58,37.9753,-100.8527
Garden City,United States of America,58,58,42.3244,-83.3412
Garden City,United States of America,58,58,40.7266,-73.6447
Garden City,United States of America,58,58,43.6526,-116.2743
Garden City,United States of America,58,58,33.5926,-79.0071
Garden City,United States of America,58,58,32.0867,-81.1773
Gardena,United States of America,100,100,33.8943,-118.3072
Garibaldi,Brazil,29,29,-29.2558,-51.5339
Gembloux,Belgium,55,55,50.5667,4.6833
Delray Beach,United States of America,36,22,26.455,-80.0905
Derby,United States of America,51,51,52.9217,-1.4767
Derby,United States of America,51,51,39.84,-104.9172
Derby,United States of America,51,51,37.5571,-97.2551
Derby,United States of America,51,51,41.3265,-73.0833
Descalvado,Brazil,60,60,-21.9039,-47.6189
Diemen,Netherlands,38,30,52.3333,4.9667
Diest,Belgium,53,53,50.9847,5.0514
Dietzenbach,Germany,61,60,50.0167,8.7833
Dinard,,45,45,48.6325,-2.0617
Dodoma,United Republic of Tanzania,21,18,-6.1731,35.7419
Domodossola,Italy,83,83,46.1161,8.2911
Dracena,Brazil,50,50,-21.4825,-51.5328
Dublin,United States of America,43,43,53.35,-6.2603
Dublin,United States of America,43,43,37.7161,-121.8963
Dublin,United States of America,43,43,40.1112,-83.1454
Dublin,United States of America,43,43,32.536,-82.928
Duffel,Belgium,51,51,51.1,4.5167
Dundee,United Kingdom of Great Britain and Northern Ireland,38,29,56.462,-2.9707
Dundee,United Kingdom of Great Britain and Northern Ireland,38,29,-28.1725,30.2314
Eagan,United States of America,52,52,44.817,-93.1638
East Hartford,United States of America,51,51,41.7634,-72.6152
Ebina,Japan,73,73,35.4464,139.3908
Eccles,United Kingdom of Great Britain and Northern Ireland,37,37,53.4824,-2.339
Edewecht,Germany,39,30,53.1258,7.9825
El Ejido,Spain,38,37,36.7831,-2.8167
El Progreso,Honduras,76,76,15.4,-87.8
El Progreso,Honduras,76,76,14.35,-89.85
Elmina,Ghana,29,29,5.0833,-1.35
Emba,Kazakhstan,58,58,48.8267,58.1442
Round Rock,United States of America,28,28,30.527,-97.6642
Safonovo,Russian Federation,37,15,55.1167,33.25
Sagopshi,Russian Federation,44,32,43.4847,44.5881
Salemi,Italy,57,56,37.8167,12.8
Salgueiro,Brazil,20,15,-8.0669,-39.1222
Samara,Russian Federation,40,25,53.2028,50.1408
Sambalpur,India,157,157,21.47,83.97
Sambhal,India,164,164,28.58,78.55
Spaichingen,Germany,61,61,48.0758,8.7378
Spencer,United States of America,48,48,42.2471,-71.9919
Spencer,United States of America,48,48,43.1468,-95.1534
Split,,93,93,43.51,16.44
Stadskanaal,Netherlands,37,31,52.9833,6.95
Statesville,United States of America,48,19,35.7842,-80.8713
Stein,Germany,62,62,50.9667,5.7667
Stroitel,Russian Federation,46,46,50.7833,36.4833
Strumica,Republic of North Macedonia,64,64,41.4375,22.6431
Sueca,Spain,36,20,39.2026,-0.3112
Sugito,Japan,82,82,36.0258,139.7367
Sumbal,India,152,152,34.2307,74.6472
Sumoto,Japan,72,72,34.35,134.9
Piacenza,Italy,72,72,45.05,9.7
Picayune,United States of America,50,50,30.5322,-89.6724
Pinellas Park,United States of America,85,14,27.8589,-82.7078
Pinheiro,Brazil,31,31,-2.5208,-45.0828
Piossasco,Italy,74,74,44.9906,7.4637
Piracicaba,Brazil,72,72,-22.7253,-47.6492
Piritiba,Brazil,23,23,-11.73,-40.555
Pitkyaranta,Russian Federation,35,17,61.575,31.4778
Plainfield,United States of America,52,52,40.6154,-74.4157
Plainfield,United States of America,52,52,41.6207,-88.2253
Plainfield,United States of America,52,52,39.6954,-86.3716
Plainfield,United States of America,52,52,41.6992,-71.8987
Poitiers,France,39,28,46.58,0.34
Poltava,Ukraine,46,46,49.5894,34.5514
Ponneri,India,145,145,13.32,80.2
Ponneri,India,145,145,12.5972,78.5979
Pontassieve,Italy,65,48,43.775,11.4375
Port Hueneme,United States of America,51,51,34.1618,-119.2036
Potenza,Italy,51,36,40.6333,15.8
Pulupandan,,65,65,10.5167,122.8
Purranque,Chile,22,18,-40.9167,-73.1667
Ramsey,United States of America,51,51,45.2617,-93.4494
Ramsey,United States of America,51,51,41.0595,-74.1454
Raubling,Germany,65,65,47.7881,12.1047
Redcar,United Kingdom of Great Britain and Northern Ireland,46,46,54.618,-1.069
Rehoboth,United States of America,50,50,-23.3167,17.0833
Rehoboth,United States of America,50,50,41.8439,-71.2456
Reigate,United Kingdom of Great Britain and Northern Ireland,33,30,51.237,-0.206
Reinbek,Germany,43,22,53.5089,10.2483
Rio Branco,Uruguay,18,8,-9.9747,-67.81
Rio Grande City,United States of America,38,38,26.3808,-98.8215
Ripoll,Spain,41,32,42.2011,2.1903
Risod,India,154,154,19.97,76.78
Riverside,United States of America,95,95,33.9381,-117.3949
Riverside,United States of America,95,95,39.7835,-84.1219
Riverside,United States of America,95,95,41.831,-87.8169
Riverside,United States of America,95,95,41.0318,-73.5827
Rocafuerte,Ecuador,50,50,-0.92,-80.46
Rocafuerte,Ecuador,50,50,-0.9329,-75.4
Rokupr,Sierra Leone,21,21,9.0167,-12.95
Olsztyn,Poland,39,20,53.7778,20.4792
Onomichi,Japan,51,51,34.4167,133.2
Oshakati,Namibia,43,43,-17.7833,15.6995
Ossining,United States of America,51,51,41.1559,-73.8564
Ozumba,Mexico,161,161,19.0392,-98.7936
Paarl,South Africa,171,171,-33.7242,18.9558
Pallasovka,Russian Federation,50,11,50.05,46.8833
Palm Desert,United States of America,49,49,33.7378,-116.3695
Palma,Spain,42,31,39.5667,2.65
Palma,Spain,42,31,-10.7758,40.4667
Palmira,Cuba,43,43,3.5833,-76.25
Palmira,Cuba,43,43,22.2444,-80.3944
Palos Heights,United States of America,58,58,41.6637,-87.7958
Pambujan,,26,20,12.5667,124.9333
Panelas,Brazil,23,17,-8.6639,-36.0058
Partinico,Italy,59,59,38.05,13.1167
Pasco,United States of America,37,37,46.2506,-119.1305
Passira,Brazil,23,19,-7.995,-35.5808
Pearl City,United States of America,35,34,21.4031,-157.9566
Coelho Neto,Brazil,34,34,-4.2569,-43.0128
Comalapa,Guatemala,65,65,15.6602,-92.1411
Comalapa,Guatemala,65,65,12.2842,-85.5106
Constanza,Dominican Republic,102,102,18.91,-70.75
Contla,Mexico,190,190,19.3333,-98.1667
Corato,Italy,60,41,41.15,16.4
Crystal Lake,United States of America,52,52,42.2333,-88.3351
Pechea,Romania,50,50,45.6333,27.8
Penicuik,United Kingdom of Great Britain and Northern Ireland,39,32,55.826,-3.22
Pennsville,United States of America,49,38,39.6266,-75.5089
Pensacola,United States of America,82,35,30.4413,-87.1911
Perico,Cuba,30,24,22.7753,-81.0153
Perry Hall,United States of America,46,46,39.4068,-76.478
Marignane,France,47,42,43.416,5.2145
Marly,France,54,54,50.3489,3.5442
Marly,France,54,54,49.0611,6.1497
Marovoay,Madagascar,47,47,-16.1111,46.6439
Martigny,Switzerland,64,64,46.1,7.0667
Marugame,Japan,55,55,34.2833,133.8
Mayfield Heights,United States of America,56,56,41.5174,-81.4534
Melenki,Russian Federation,35,26,55.3333,41.65
Mendoza,Argentina,45,45,-32.8833,-68.8167
Merauke,Indonesia,34,34,-8.4932,140.4018
Mercato San Severino,Italy,69,54,40.7833,14.7667
Merchweiler,Germany,63,63,49.3603,7.06
Midvale,United States of America,47,47,40.6148,-111.8927
Milpitas,United States of America,50,50,37.4336,-121.8921
Minneapolis,United States of America,52,52,44.9635,-93.2678
Minyar,Russian Federation,40,9,55.0667,57.55
Miracema,Brazil,30,30,-21.4119,-42.1969
Misawa,Japan,91,91,40.6831,141.3691
Mitsuke,Japan,116,116,37.5316,138.9127
Mochudi,Botswana,39,39,-24.4167,26.15
Molina,Chile,97,97,-35.1144,-71.2825
Monselice,Italy,87,87,45.2333,11.75
Montemurlo,Italy,67,43,43.9333,11.0333
Moratuwa,Sri Lanka,89,89,6.7991,79.8767
Mosta,Malta,70,42,35.9097,14.4261
Motupe,Peru,38,38,-6.1519,-79.7142
Moyale,Kenya,30,30,3.527,39.056
Mut,Turkey,46,34,36.6333,33.4333
Nanticoke,Canada,31,31,41.2005,-76.0003
Kaohsiung,China,97,77,22.615,120.2975
Kasimov,Russian Federation,34,32,54.9333,41.4
Kaspi,Georgia,33,31,41.925,44.4222
East Brunswick,United States of America,55,55,40.4281,-74.4179
East Hemet,United States of America,55,55,33.7301,-116.941
East Lake,United States of America,52,52,28.1206,-82.6868
Edegem,Belgium,63,63,51.15,4.45
El Estor,Guatemala,38,38,15.5333,-89.35
El Zulia,Colombia,62,62,7.9333,-72.6
Elk Grove Village,United States of America,65,65,42.0064,-87.9921
Ellensburg,United States of America,58,58,46.9999,-120.5475
Dothan,United States of America,58,58,31.2336,-85.407
Drochtersen,Germany,57,57,53.7,9.3833
